행정기관코드,기준연월,시도명,시군구명,읍면동명,전체 평균연령,남자 평균연령,여자 평균연령
4812964000,2022-02-28,경상남도,창원시 진해구,웅동1동,45,43.5,46.5
4812965000,2022-02-28,경상남도,창원시 진해구,웅동2동,38.5,38.4,38.7
4817025000,2022-02-28,경상남도,진주시,문산읍,48.1,45.9,50.4
4817031000,2022-02-28,경상남도,진주시,내동면,44.6,43,46.2
4817032000,2022-02-28,경상남도,진주시,정촌면,41.5,40.4,42.7
4817033000,2022-02-28,경상남도,진주시,금곡면,59.9,55.6,63.9
4817035000,2022-02-28,경상남도,진주시,진성면,59.9,56.8,62.9
4817036000,2022-02-28,경상남도,진주시,일반성면,54.5,51.3,57.5
4817037000,2022-02-28,경상남도,진주시,이반성면,63.1,58.5,67.7
4817038000,2022-02-28,경상남도,진주시,사봉면,62,58,65.8
4817039000,2022-02-28,경상남도,진주시,지수면,59,55.7,62.3
4817040000,2022-02-28,경상남도,진주시,대곡면,60.4,56.2,64.5
4817041000,2022-02-28,경상남도,진주시,금산면,41.4,40,42.9
4817042000,2022-02-28,경상남도,진주시,집현면,50.8,48.9,52.7
4817043000,2022-02-28,경상남도,진주시,미천면,63,59,67
4817044000,2022-02-28,경상남도,진주시,명석면,56.2,54.5,57.8
4817045000,2022-02-28,경상남도,진주시,대평면,58.5,54.8,61.9
4817046000,2022-02-28,경상남도,진주시,수곡면,59.5,55.7,63.2
4817051500,2022-02-28,경상남도,진주시,천전동,46.1,43.8,48.3
4817055500,2022-02-28,경상남도,진주시,성북동,48.8,47,50.5
4817056500,2022-02-28,경상남도,진주시,중앙동,53.4,50.4,56.3
4817059500,2022-02-28,경상남도,진주시,상봉동,49.5,47.3,51.5
4817067300,2022-02-28,경상남도,진주시,상대동,46.6,45.1,48
4817067800,2022-02-28,경상남도,진주시,하대동,44.6,42.8,46.3
4817068000,2022-02-28,경상남도,진주시,상평동,45.5,44.5,46.6
4817069500,2022-02-28,경상남도,진주시,초장동,36.8,35.3,38.2
4817071000,2022-02-28,경상남도,진주시,평거동,41.6,40,43.1
4817071500,2022-02-28,경상남도,진주시,신안동,46.7,44.7,48.4
4817072000,2022-02-28,경상남도,진주시,이현동,46.1,43.8,48.3
4817073000,2022-02-28,경상남도,진주시,판문동,39.4,38.3,40.4
4817074000,2022-02-28,경상남도,진주시,가호동,38.8,37.1,40.7
4817075000,2022-02-28,경상남도,진주시,충무공동,33.3,33,33.7
4822025000,2022-02-28,경상남도,통영시,산양읍,56.9,54.6,59.6
4822031000,2022-02-28,경상남도,통영시,용남면,44.1,43.3,44.8
4822033000,2022-02-28,경상남도,통영시,도산면,59.1,56.1,62.4
4822034000,2022-02-28,경상남도,통영시,광도면,39.3,38.7,39.9
4822035000,2022-02-28,경상남도,통영시,욕지면,56.9,54.8,59.5
4822036000,2022-02-28,경상남도,통영시,한산면,62.8,59.7,66.1
4822037000,2022-02-28,경상남도,통영시,사량면,62.5,58.8,66
4822051000,2022-02-28,경상남도,통영시,도천동,49.8,48.3,51.3
4822053000,2022-02-28,경상남도,통영시,명정동,55.5,53.6,57.3
4822055000,2022-02-28,경상남도,통영시,중앙동,54.9,52.7,57.1
4822059000,2022-02-28,경상남도,통영시,정량동,50.6,49,52.2
4822060000,2022-02-28,경상남도,통영시,북신동,47.7,45.7,49.6
4822066500,2022-02-28,경상남도,통영시,미수동,44.9,43.6,46.2
4822067000,2022-02-28,경상남도,통영시,봉평동,49.3,47.8,50.9
4822070000,2022-02-28,경상남도,통영시,무전동,42.9,41.6,44.2
4824025000,2022-02-28,경상남도,사천시,사천읍,43.3,41.8,45
4824031000,2022-02-28,경상남도,사천시,정동면,40.7,39.1,42.2
4824032000,2022-02-28,경상남도,사천시,사남면,39.3,37.9,40.8
4824033000,2022-02-28,경상남도,사천시,용현면,48.2,46.6,49.9
4824034000,2022-02-28,경상남도,사천시,축동면,59.5,56.4,62.9
4824035000,2022-02-28,경상남도,사천시,곤양면,58.5,55.3,61.8
4824036000,2022-02-28,경상남도,사천시,곤명면,60.7,56.8,64.7
4824037000,2022-02-28,경상남도,사천시,서포면,59.8,56.3,63.1
4824051000,2022-02-28,경상남도,사천시,동서동,56.8,53.7,59.9
4824052000,2022-02-28,경상남도,사천시,선구동,52.5,49.5,55.4
4824053000,2022-02-28,경상남도,사천시,동서금동,48.9,46.7,51
4824055000,2022-02-28,경상남도,사천시,벌용동,46.3,44.3,48.1
4824057000,2022-02-28,경상남도,사천시,향촌동,48.6,46.7,50.7
4824059500,2022-02-28,경상남도,사천시,남양동,51.9,49.2,54.6
4824089000,2022-02-28,경상남도,사천시,신수출장소,61.7,57,66.4
4825025000,2022-02-28,경상남도,김해시,진영읍,40.3,39.5,41.2
4825032000,2022-02-28,경상남도,김해시,주촌면,37.3,37.1,37.4
4825033000,2022-02-28,경상남도,김해시,진례면,53.5,51.4,55.9
4825034000,2022-02-28,경상남도,김해시,한림면,56.3,53.7,59.4
4825035000,2022-02-28,경상남도,김해시,생림면,57.1,54.7,59.8
4825036000,2022-02-28,경상남도,김해시,상동면,54.6,52.8,56.7
4825037000,2022-02-28,경상남도,김해시,대동면,57.7,55.6,60
4825051000,2022-02-28,경상남도,김해시,동상동,46.4,45.1,47.7
4825052000,2022-02-28,경상남도,김해시,회현동,47.5,45.9,49.1
4825053000,2022-02-28,경상남도,김해시,부원동,46.3,45.1,47.5
4825054000,2022-02-28,경상남도,김해시,내외동,42.3,41,43.6
4825055000,2022-02-28,경상남도,김해시,북부동,39.9,38.9,40.9
4825056500,2022-02-28,경상남도,김해시,칠산서부동,47.2,45.9,48.6
4825058000,2022-02-28,경상남도,김해시,활천동,43.9,42.8,45.2
4825059000,2022-02-28,경상남도,김해시,삼안동,45,43.6,46.3
4825060000,2022-02-28,경상남도,김해시,불암동,44.7,43.7,45.7
4825061000,2022-02-28,경상남도,김해시,장유1동,39.4,38.7,40.2
4825062000,2022-02-28,경상남도,김해시,장유2동,39.1,38.2,39.9
4825063000,2022-02-28,경상남도,김해시,장유3동,35.2,34.7,35.8
4827025000,2022-02-28,경상남도,밀양시,삼랑진읍,57.7,55.1,60.4
4827025100,2022-02-28,경상남도,밀양시,삼랑진임천출장소,58.6,55.8,61.3
4827025300,2022-02-28,경상남도,밀양시,하남읍,55.5,52.5,58.5
4827031000,2022-02-28,경상남도,밀양시,부북면,57.6,54.5,61
4827032000,2022-02-28,경상남도,밀양시,상동면,61.3,58.6,63.7
4827033000,2022-02-28,경상남도,밀양시,산외면,58.5,55.5,61.6
4827034000,2022-02-28,경상남도,밀양시,산내면,59.1,56.7,61.8
4827035000,2022-02-28,경상남도,밀양시,단장면,59.7,57.4,62
4827036000,2022-02-28,경상남도,밀양시,상남면,53.1,50.7,55.4
4827037000,2022-02-28,경상남도,밀양시,초동면,60.1,57.5,62.6
4827038000,2022-02-28,경상남도,밀양시,무안면,59.6,56.9,62.1
4827039000,2022-02-28,경상남도,밀양시,청도면,62.6,59.9,65.1
4827051000,2022-02-28,경상남도,밀양시,내일동,55.2,52.6,57.7
4827052000,2022-02-28,경상남도,밀양시,내이동,43.9,42.3,45.5
4827053000,2022-02-28,경상남도,밀양시,삼문동,42.7,40.6,44.6
4827054000,2022-02-28,경상남도,밀양시,가곡동,50.7,48.3,52.8
4827055000,2022-02-28,경상남도,밀양시,교동,47,45.6,48.3
4831031000,2022-02-28,경상남도,거제시,일운면,47.7,46.3,49
4831032000,2022-02-28,경상남도,거제시,동부면,56.7,54.4,59.2
4831033000,2022-02-28,경상남도,거제시,남부면,59.2,56.3,62.3
4831034000,2022-02-28,경상남도,거제시,거제면,51.2,49.2,53.1
4831035000,2022-02-28,경상남도,거제시,둔덕면,57.3,54.7,60
4831036000,2022-02-28,경상남도,거제시,사등면,43.2,42.3,44.1
4831036600,2022-02-28,경상남도,거제시,사등면가조출장소,56.5,53.7,59.5
4831037000,2022-02-28,경상남도,거제시,연초면,47.9,46.6,49.5
4831038000,2022-02-28,경상남도,거제시,하청면,52.2,50.3,54.2
4831038500,2022-02-28,경상남도,거제시,하청면칠천출장소,60.3,57.2,63.4
4831039000,2022-02-28,경상남도,거제시,장목면,58.6,55.4,62.1
4831039500,2022-02-28,경상남도,거제시,장목면외포출장소,56.3,53.8,58.8
4831051000,2022-02-28,경상남도,거제시,장승포동,44.9,43.9,46.2
4831053000,2022-02-28,경상남도,거제시,능포동,46.3,45.3,47.5
4831054000,2022-02-28,경상남도,거제시,아주동,34.4,34.5,34.2
4831055000,2022-02-28,경상남도,거제시,옥포1동,42.7,41.8,43.8
4831056000,2022-02-28,경상남도,거제시,옥포2동,41.2,40.6,41.9
4831057000,2022-02-28,경상남도,거제시,장평동,39.9,39.5,40.4
4831058000,2022-02-28,경상남도,거제시,고현동,40.4,39.7,41.1
4831059000,2022-02-28,경상남도,거제시,상문동,34.3,34.2,34.4
4831060000,2022-02-28,경상남도,거제시,수양동,35.2,34.8,35.6
4833025300,2022-02-28,경상남도,양산시,물금읍,38.1,37.4,38.7
4833031000,2022-02-28,경상남도,양산시,동면,40.2,39.5,40.9
4833032000,2022-02-28,경상남도,양산시,원동면,59.6,57.8,61.5
4833033000,2022-02-28,경상남도,양산시,상북면,51.4,49.6,53.2
4833034000,2022-02-28,경상남도,양산시,하북면,53.9,52.2,55.8
4833051000,2022-02-28,경상남도,양산시,중앙동,49.3,47.6,51.3
4833051500,2022-02-28,경상남도,양산시,양주동,42.3,41,43.6
4833052000,2022-02-28,경상남도,양산시,삼성동,44.2,42.9,45.7
4833053000,2022-02-28,경상남도,양산시,강서동,43,42.5,43.5
4833054000,2022-02-28,경상남도,양산시,서창동,42.8,42.1,43.7
4833055000,2022-02-28,경상남도,양산시,소주동,45.8,44.4,47.2
4833056000,2022-02-28,경상남도,양산시,평산동,45.3,43.7,46.9
4833057000,2022-02-28,경상남도,양산시,덕계동,43.6,42.3,44.9
4872025000,2022-02-28,경상남도,의령군,의령읍,46.9,45,48.7
4872031000,2022-02-28,경상남도,의령군,가례면,61.1,57.5,64.7
4872032000,2022-02-28,경상남도,의령군,칠곡면,61.6,58.1,65
4872033000,2022-02-28,경상남도,의령군,대의면,60.8,56.6,64.8
4872034000,2022-02-28,경상남도,의령군,화정면,60.3,57,63.6
4872035000,2022-02-28,경상남도,의령군,용덕면,60,57,63.1
4872036000,2022-02-28,경상남도,의령군,정곡면,61.4,58.3,64.4
4872037000,2022-02-28,경상남도,의령군,지정면,61.4,58.8,64.1
4872038000,2022-02-28,경상남도,의령군,낙서면,62.5,58.2,66.4
4872039000,2022-02-28,경상남도,의령군,부림면,58.1,54.2,61.8
4872040000,2022-02-28,경상남도,의령군,봉수면,62.2,57,68
4872041500,2022-02-28,경상남도,의령군,궁류면,66.2,61.9,70.1
4872042000,2022-02-28,경상남도,의령군,유곡면,64.9,61.2,68.3
4873025000,2022-02-28,경상남도,함안군,가야읍,46.3,44.1,48.5
4873025300,2022-02-28,경상남도,함안군,칠원읍,42.9,42.2,43.5
4873031000,2022-02-28,경상남도,함안군,함안면,58.5,56.4,60.6
4873032000,2022-02-28,경상남도,함안군,군북면,55.2,51.9,58.8
4873033000,2022-02-28,경상남도,함안군,법수면,59.9,56.3,63.7
4873034000,2022-02-28,경상남도,함안군,대산면,60.8,57.3,64.4
4873035000,2022-02-28,경상남도,함안군,칠서면,51.1,49.2,53.3
4873036000,2022-02-28,경상남도,함안군,칠북면,61.5,58.9,64.2
4873038000,2022-02-28,경상남도,함안군,산인면,57.4,54.9,60
4873039000,2022-02-28,경상남도,함안군,여항면,61.3,58.5,64.2
4874025000,2022-02-28,경상남도,창녕군,창녕읍,47.2,45.2,49.1
4874025300,2022-02-28,경상남도,창녕군,남지읍,49.4,47.2,51.6
4874031000,2022-02-28,경상남도,창녕군,고암면,59.6,56.5,62.6
4874032000,2022-02-28,경상남도,창녕군,성산면,60.1,56.8,63.1
4874033000,2022-02-28,경상남도,창녕군,대합면,57.4,53.5,61.7
4874034000,2022-02-28,경상남도,창녕군,이방면,56.5,54.4,58.3
4874035000,2022-02-28,경상남도,창녕군,유어면,61.2,57.3,65.1
4874036000,2022-02-28,경상남도,창녕군,대지면,53.4,50.1,57
4874037000,2022-02-28,경상남도,창녕군,계성면,58.6,55,62.3
4874038000,2022-02-28,경상남도,창녕군,영산면,53.8,51.3,56.3
4874039000,2022-02-28,경상남도,창녕군,장마면,61.1,57.2,64.8
4874040000,2022-02-28,경상남도,창녕군,도천면,56.4,53.7,59.1
4874041000,2022-02-28,경상남도,창녕군,길곡면,60.3,57.1,63.5
4874042000,2022-02-28,경상남도,창녕군,부곡면,58.2,55.8,60.6
4882025000,2022-02-28,경상남도,고성군,고성읍,46.7,44.5,48.8
4882031000,2022-02-28,경상남도,고성군,삼산면,59.5,56,63.1
4882032000,2022-02-28,경상남도,고성군,하일면,60.9,57.6,64.1
4882033000,2022-02-28,경상남도,고성군,하이면,54.6,52.4,56.9
4882034000,2022-02-28,경상남도,고성군,상리면,61.6,58.6,64.6
4882035000,2022-02-28,경상남도,고성군,대가면,62.1,59.3,65
4882036000,2022-02-28,경상남도,고성군,영현면,64.1,60.8,67
4882037000,2022-02-28,경상남도,고성군,영오면,59.5,56,62.9
4882038000,2022-02-28,경상남도,고성군,개천면,61.4,57.7,64.9
4882039000,2022-02-28,경상남도,고성군,구만면,61.8,58.5,65.2
4882040000,2022-02-28,경상남도,고성군,회화면,53.9,52.2,55.5
4882041000,2022-02-28,경상남도,고성군,마암면,62.1,59.2,65
4882042000,2022-02-28,경상남도,고성군,동해면,59.7,56.1,63.6
4882043000,2022-02-28,경상남도,고성군,거류면,55.4,52.3,58.7
4884025000,2022-02-28,경상남도,남해군,남해읍,47.1,44.6,49.4
4884031000,2022-02-28,경상남도,남해군,이동면,59.4,55.4,63.2
4884032000,2022-02-28,경상남도,남해군,상주면,57.7,54.4,61
4884033000,2022-02-28,경상남도,남해군,삼동면,59.3,55.6,62.8
4884034000,2022-02-28,경상남도,남해군,미조면,54.8,52.5,57.2
4884035000,2022-02-28,경상남도,남해군,남면,60.8,56.7,64.6
4884036000,2022-02-28,경상남도,남해군,서면,62.7,57.8,67.3
4884037000,2022-02-28,경상남도,남해군,고현면,59.9,56.2,63.2
4884038000,2022-02-28,경상남도,남해군,설천면,62.5,59.1,65.5
4884039000,2022-02-28,경상남도,남해군,창선면,60,56.3,63.4
4885025000,2022-02-28,경상남도,하동군,하동읍,49.7,47.6,51.8
4885031000,2022-02-28,경상남도,하동군,화개면,55.4,53.5,57.3
4885032000,2022-02-28,경상남도,하동군,악양면,58.3,54.9,61.8
4885033000,2022-02-28,경상남도,하동군,적량면,58.8,55.2,62.3
4885034000,2022-02-28,경상남도,하동군,횡천면,60.4,57.4,63.2
4885035000,2022-02-28,경상남도,하동군,고전면,58.9,55.7,62
4885036000,2022-02-28,경상남도,하동군,금남면,58.7,55.3,62.3
4885037000,2022-02-28,경상남도,하동군,진교면,52.7,50.4,55.1
4885038000,2022-02-28,경상남도,하동군,양보면,62.7,59.7,65.7
4885039000,2022-02-28,경상남도,하동군,북천면,59.6,56.5,62.5
4885040000,2022-02-28,경상남도,하동군,청암면,56.4,53.5,59.6
4885041000,2022-02-28,경상남도,하동군,옥종면,57.4,54.4,60.5
4885042000,2022-02-28,경상남도,하동군,금성면,53.9,50.1,58
4886025000,2022-02-28,경상남도,산청군,산청읍,51.1,48.8,53.2
4886031000,2022-02-28,경상남도,산청군,차황면,61.9,58,65.6
4886032000,2022-02-28,경상남도,산청군,오부면,62,58.5,65.3
4886033000,2022-02-28,경상남도,산청군,생초면,62.2,57.7,66.5
4886034000,2022-02-28,경상남도,산청군,금서면,58.3,55,61.5
4886035000,2022-02-28,경상남도,산청군,삼장면,60.5,57.5,63.3
4886036000,2022-02-28,경상남도,산청군,시천면,55.8,53.9,57.8
4886037000,2022-02-28,경상남도,산청군,단성면,58.2,55.5,60.9
4886038000,2022-02-28,경상남도,산청군,신안면,51.5,49.6,53.3
4886039000,2022-02-28,경상남도,산청군,생비량면,61.4,57.9,64.6
4886040000,2022-02-28,경상남도,산청군,신등면,61.5,57.8,65
4887025000,2022-02-28,경상남도,함양군,함양읍,47.3,45.1,49.3
4887031000,2022-02-28,경상남도,함양군,마천면,59.8,56.6,62.8
4887032000,2022-02-28,경상남도,함양군,휴천면,61.6,58.3,64.9
4887033000,2022-02-28,경상남도,함양군,유림면,62.5,59.2,65.3
4887034000,2022-02-28,경상남도,함양군,수동면,57,53.8,60
4887035000,2022-02-28,경상남도,함양군,지곡면,60.3,57.4,63
4887036000,2022-02-28,경상남도,함양군,안의면,59.4,55.9,62.4
4887037000,2022-02-28,경상남도,함양군,서하면,61.3,57.4,64.9
4887038000,2022-02-28,경상남도,함양군,서상면,59.9,56.8,62.8
4887039000,2022-02-28,경상남도,함양군,백전면,60.3,57.3,63.4
4887040000,2022-02-28,경상남도,함양군,병곡면,58.8,54.7,62.7
4888025000,2022-02-28,경상남도,거창군,거창읍,44.3,42,46.5
4888031000,2022-02-28,경상남도,거창군,주상면,62.3,57.9,66.7
4888032000,2022-02-28,경상남도,거창군,웅양면,60.6,56.9,64.2
4888033000,2022-02-28,경상남도,거창군,고제면,61.2,58.3,64.2
4888034000,2022-02-28,경상남도,거창군,북상면,62,59,65
4888035000,2022-02-28,경상남도,거창군,위천면,58.2,54.8,61.1
4888036000,2022-02-28,경상남도,거창군,마리면,61,57.6,64.1
4888037000,2022-02-28,경상남도,거창군,남상면,60.7,56.6,64.7
4888038000,2022-02-28,경상남도,거창군,남하면,62.7,59.2,65.8
4888039000,2022-02-28,경상남도,거창군,신원면,64.2,60.1,68.1
4888040000,2022-02-28,경상남도,거창군,가조면,59.6,56.4,62.4
4888041000,2022-02-28,경상남도,거창군,가북면,63.2,59.3,66.9
